class_weight,null_del,encoded,scaler,sampler,classifier,train accuracy,train precision,train recall,train f1,train auc,test accuracy,test precision,test recall,test f1,test auc
1,1,1,MM,SMOTE,SVC,0.9986332396126211,0.9999216975961162,0.9973445798188066,0.9986314760508308,0.9986332396126212,0.9977571291252804,0.0,0.0,0.0,0.5
1,1,1,MM,ADASYN,LogisticReg,0.7795530900851629,0.694056987788331,0.9995310301703924,0.8192446907332072,0.7796389921236216,0.5024030759371996,0.0019329896907216496,0.42857142857142855,0.0038486209108402826,0.4655702358014497
1,1,1,MM,ADASYN,DecisionTree,0.6560278146730213,0.5923593424403797,0.9998436767234641,0.7439588240425716,0.6561620757875365,0.43319448894585066,0.0016968325791855204,0.42857142857142855,0.0033802816901408453,0.4308881548765942
1,1,1,MM,ADASYN,RandomForest,0.5605906711461833,0.5321520672157058,1.0,0.694646541426865,0.5607622617931896,0.12271707785966036,0.002187386073641998,0.8571428571428571,0.004363636363636364,0.4891045050004587
1,1,1,MM,ADASYN,LightGBM,0.836198140479725,0.7533133062378512,0.9996091918086603,0.8591582412414766,0.836261952980244,0.6789490547901313,0.002002002002002002,0.2857142857142857,0.003976143141153081,0.48277364895861996
1,1,1,MM,ADASYN,SVC,0.9986327056801313,0.9999216362354048,0.9973425042988902,0.9986304050088046,0.9986322018526628,0.9977571291252804,0.0,0.0,0.0,0.5
1,1,1,SD,SMOTE,LogisticReg,0.8926897844423618,0.8236770954036308,0.9992970946579194,0.9030277366080881,0.8926897844423618,0.7154758090355655,0.0033821871476888386,0.42857142857142855,0.006711409395973154,0.5723460867969539
1,1,1,SD,SMOTE,DecisionTree,0.6218369259606373,0.5693765009339145,0.9999218994064355,0.7255879852649476,0.6218369259606373,0.3236142262095482,0.002835538752362949,0.8571428571428571,0.005652378709373528,0.5897788787962198
1,1,1,SD,SMOTE,RandomForest,0.560059356451109,0.5319484835895305,1.0,0.6944730704561479,0.560059356451109,0.12271707785966036,0.002187386073641998,0.8571428571428571,0.004363636363636364,0.4891045050004587
1,1,1,SD,SMOTE,LightGBM,0.8377850671665105,0.7552224713796766,0.9995313964386129,0.8603697478991595,0.8377850671665104,0.6744633130406921,0.0019743336623889436,0.2857142857142857,0.00392156862745098,0.48052573630608314
1,1,1,SD,SMOTE,SVC,0.9986722899094033,1.0,0.9973445798188066,0.9986705247517009,0.9986722899094034,0.9977571291252804,0.0,0.0,0.0,0.5
1,1,1,SD,ADASYN,LogisticReg,0.8929603875302758,0.8239881412735242,0.9992965452555885,0.9032144118685976,0.8930019121154543,0.7141941685357257,0.003367003367003367,0.42857142857142855,0.006681514476614699,0.5717038260390862
1,1,1,SD,ADASYN,DecisionTree,0.6560278146730213,0.5923593424403797,0.9998436767234641,0.7439588240425716,0.6561620757875365,0.43319448894585066,0.0016968325791855204,0.42857142857142855,0.0033802816901408453,0.4308881548765942
1,1,1,SD,ADASYN,RandomForest,0.5605906711461833,0.5321520672157058,1.0,0.694646541426865,0.5607622617931896,0.12271707785966036,0.002187386073641998,0.8571428571428571,0.004363636363636364,0.4891045050004587
1,1,1,SD,ADASYN,LightGBM,0.8464333151027424,0.765184608940219,0.9994528685321244,0.8667683443484155,0.8464930696924915,0.6994553027875681,0.0021390374331550803,0.2857142857142857,0.004246284501061571,0.4930498210845032
1,1,1,SD,ADASYN,SVC,0.9986717712321275,1.0,0.9973425042988902,0.9986694842294749,0.9986712521494451,0.9977571291252804,0.0,0.0,0.0,0.5
1,1,1,RB,SMOTE,LogisticReg,0.7826460481099656,0.6971132897603486,0.9996094970321775,0.8213964831215506,0.7826460481099657,0.5072092278115988,0.001951854261548471,0.42857142857142855,0.0038860103626943004,0.46797871364345356
1,1,1,RB,SMOTE,DecisionTree,0.6218369259606373,0.5693765009339145,0.9999218994064355,0.7255879852649476,0.6218369259606373,0.3236142262095482,0.002835538752362949,0.8571428571428571,0.005652378709373528,0.5897788787962198
1,1,1,RB,SMOTE,RandomForest,0.560059356451109,0.5319484835895305,1.0,0.6944730704561479,0.560059356451109,0.12271707785966036,0.002187386073641998,0.8571428571428571,0.004363636363636364,0.4891045050004587
1,1,1,RB,SMOTE,LightGBM,0.8354029990627929,0.7524542942801716,0.999687597625742,0.8586282072782156,0.8354029990627929,0.6552387055430952,0.001863932898415657,0.2857142857142857,0.0037037037037037043,0.47089182493806764
1,1,1,RB,SMOTE,SVC,0.9924242424242424,0.9991291956934769,0.9857075913776945,0.9923730146249411,0.9924242424242424,0.9974367190003204,0.0,0.0,0.0,0.49983943481053306
1,1,1,RB,ADASYN,LogisticReg,0.7826002031408704,0.6969862117826584,0.9996091918086603,0.8213081591368846,0.7826849457949893,0.5091316885613585,0.001959503592423253,0.42857142857142855,0.0039011703511053317,0.4689421047802551
1,1,1,RB,ADASYN,DecisionTree,0.6560278146730213,0.5923593424403797,0.9998436767234641,0.7439588240425716,0.6561620757875365,0.43319448894585066,0.0016968325791855204,0.42857142857142855,0.0033802816901408453,0.4308881548765942
1,1,1,RB,ADASYN,RandomForest,0.5605906711461833,0.5321520672157058,1.0,0.694646541426865,0.5607622617931896,0.12271707785966036,0.002187386073641998,0.8571428571428571,0.004363636363636364,0.4891045050004587
1,1,1,RB,ADASYN,LightGBM,0.836198140479725,0.7533133062378512,0.9996091918086603,0.8591582412414766,0.836261952980244,0.6789490547901313,0.002002002002002002,0.2857142857142857,0.003976143141153081,0.48277364895861996
1,1,1,RB,ADASYN,SVC,0.9927338073286975,0.9991290577988915,0.9863217133031108,0.9926840780365009,0.9927313033869506,0.9974367190003204,0.0,0.0,0.0,0.49983943481053306
